pmcid,one health,one medicine,animal,human,environment,ecosystem,ecohealth,antimicrobial resistance,antibiotic resistance,drug resistance,multidrug resistance,resistance,amr,arb,ar,mdr,dairy,cow,beef,cattle,poultry,swine,chicken,pig,turkey,fish,porcine,bovine,soil,agriculture,wastewater,pharmaceutical,drinking water,groundwater,surface water,compost,manure,biosolids,aquaculture
PMC5678565,0,0,13,4,1,0,0,0,0,0,0,11,0,1,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PMC5678785,0,0,0,17,1,0,0,0,0,1,0,5,1,0,545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5678909,0,0,9,9,0,0,0,0,0,0,0,14,0,5,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5679640,0,0,0,3,8,0,0,0,0,0,0,58,0,11,302,0,0,0,0,0,0,0,2,33,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
PMC5680273,0,0,4,13,7,0,0,0,0,0,0,15,3,0,294,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5680532,0,0,0,7,3,0,0,0,0,0,0,4,0,2,593,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
PMC5680582,0,0,4,15,1,0,0,0,0,16,0,50,0,2,190,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5680769,0,0,15,12,0,0,0,0,0,0,0,11,0,102,371,0,0,0,0,0,0,0,0,0,0,62,0,0,0,3,0,0,0,0,0,0,0,0,20
PMC5681325,0,0,2,2,0,0,0,0,0,2,0,27,0,6,170,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC5682012,0,0,0,52,3,0,0,0,0,2,0,6,0,4,285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5682265,0,0,20,6,1,0,0,3,18,2,0,53,0,2,136,7,6,1,2,1,5,0,1,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PMC5682661,0,0,4,27,5,0,0,0,0,1,0,6,0,8,230,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5683224,0,0,1,6,0,0,0,0,0,0,0,4,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
PMC5683641,0,0,2,10,2,0,0,0,0,0,0,18,0,1,118,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5684336,0,0,16,4,0,0,0,0,0,0,0,5,0,5,297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5684761,0,0,0,2,1,0,0,0,0,0,0,12,0,1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5685734,0,0,2,34,3,0,0,0,0,3,1,25,0,0,399,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
PMC5686174,0,0,1,8,0,0,0,0,0,0,0,5,0,4,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5686510,2,0,113,112,9,0,0,21,10,0,0,196,3,36,451,0,0,0,1,4,20,23,10,34,4,0,1,1,1,2,0,0,0,0,0,0,0,0,0
PMC5686803,0,0,0,15,1,0,0,0,0,2,0,3,0,1,296,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
PMC5687037,0,0,0,13,1,0,0,0,0,0,0,7,0,0,327,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5687917,0,0,0,4,5,1,0,1,3,1,0,7,0,5,243,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5688092,0,0,0,7,0,0,0,0,0,0,0,3,0,3,138,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5688398,0,0,4,0,1,0,0,0,0,0,0,11,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5688448,0,0,0,4,4,0,0,0,0,0,0,1,0,1,232,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PMC5688931,0,0,0,6,4,0,0,0,0,11,3,42,0,15,179,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
PMC5689576,0,0,0,14,5,0,0,0,0,1,0,19,0,1,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5689723,0,0,5,44,1,0,0,0,0,2,0,13,0,3,371,1,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5690691,0,0,0,20,1,0,0,0,0,0,0,13,0,1,764,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5691627,0,0,4,9,4,0,0,0,0,0,0,7,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PMC5692537,0,0,0,2,0,0,0,0,0,0,0,108,0,1,266,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
PMC5694168,0,0,0,56,8,0,0,0,0,0,0,15,0,2,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5694481,0,0,1,11,1,0,0,1,2,10,0,30,2,12,565,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5695001,0,0,1,24,0,0,0,0,0,2,0,34,3,10,358,0,0,1,0,0,0,0,0,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5695125,0,0,3,24,0,0,0,1,0,0,0,2,0,2,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5696157,0,0,0,4,0,0,0,0,0,2,0,2,0,1,143,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5696413,0,0,0,3,15,83,0,0,0,0,0,29,0,14,327,0,0,0,0,1,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0,0,0,0
PMC5697821,0,0,3,6,0,0,0,0,0,0,0,3,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5698404,0,0,0,8,2,0,0,0,0,2,0,8,0,3,164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5698468,0,0,4,63,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5698551,0,0,5,50,0,0,0,0,0,0,0,2,0,5,151,0,0,0,0,0,0,0,0,4,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC5700336,0,0,6,8,1,0,0,1,0,6,1,68,0,0,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5701083,0,0,0,24,11,0,0,0,0,3,0,11,0,13,263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5701622,0,0,1,27,2,0,0,1,2,0,0,14,0,4,329,1,0,1,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
PMC5702221,0,0,28,8,0,0,0,0,0,2,0,76,0,3,319,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
PMC5702641,0,0,8,48,1,0,0,0,0,0,0,5,0,0,240,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5703779,0,0,3,9,0,0,0,0,0,0,0,17,0,4,109,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5703873,0,0,0,0,10,0,0,0,0,0,0,8,1,8,185,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5704223,0,0,23,53,19,0,0,0,5,0,0,71,1,23,550,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
PMC5704452,0,0,0,9,0,0,0,0,0,0,0,5,0,0,56,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5705155,0,0,0,9,1,0,0,0,0,0,0,2,0,3,161,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PMC5705800,0,0,1,16,18,0,0,1,3,4,4,34,0,7,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5706043,0,0,0,57,1,0,0,0,1,1,1,4,0,26,641,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0
PMC5706175,0,0,0,6,5,0,0,0,0,0,0,7,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5706882,0,0,0,18,1,0,0,0,0,4,0,11,0,1,191,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5707081,0,0,0,24,0,0,0,0,0,13,9,107,0,18,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5707898,1,0,26,10,9,2,0,18,2,4,4,47,0,1,343,2,4,0,0,3,31,0,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PMC5708255,0,0,35,17,1,0,1,0,2,0,0,28,2,0,130,0,0,0,0,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PMC5708745,0,0,6,8,1,4,0,0,0,1,1,3,0,5,204,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5709302,0,0,0,3,5,0,0,3,1,0,0,6,0,1,52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0
PMC5709550,0,0,0,5,0,0,0,0,0,0,0,3,0,0,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5709730,0,0,0,34,4,0,0,1,26,0,0,38,0,14,252,0,0,1,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0
PMC5710530,0,0,0,10,1,0,0,0,0,0,0,27,0,2,161,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5710966,0,0,0,9,0,0,0,0,0,11,0,89,1,2,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5712349,0,0,0,2,2,0,0,1,0,6,4,14,0,8,291,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
PMC5712817,0,0,0,47,2,0,0,0,0,0,0,35,0,12,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5713317,0,0,3,23,12,0,0,0,0,6,0,11,0,0,181,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
PMC5714166,0,0,0,24,25,1,0,0,0,5,0,47,0,0,164,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,8,0,5,0,2,0,0,0,0
PMC5715013,0,0,0,21,2,0,0,0,0,0,0,3,0,3,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5715282,0,0,11,21,2,0,0,2,9,1,0,24,0,0,111,2,1,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5715380,0,0,1,5,0,0,0,4,0,0,0,18,0,31,122,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5715787,0,0,3,8,3,0,0,0,0,0,0,1,0,2,242,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5715941,0,0,0,10,3,0,0,0,0,2,0,10,0,4,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5716001,0,0,7,31,3,0,0,0,0,0,0,4,0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5716456,0,0,2,2,22,0,0,0,0,0,0,6,0,0,148,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5717023,0,0,0,3,13,0,0,0,0,0,0,7,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
PMC5717323,0,0,2,10,2,0,0,1,1,0,0,3,1,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5717842,0,0,0,13,0,0,0,0,0,0,0,2,0,0,140,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5717984,0,0,0,5,4,0,0,0,0,0,0,3,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5718485,0,0,0,0,1,0,0,0,0,0,0,17,0,9,288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
PMC5718768,0,0,0,16,16,0,0,0,0,0,0,139,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5719041,0,1,0,1,0,0,0,2,4,0,0,15,1,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5719815,0,0,0,14,3,0,0,0,3,0,0,8,0,5,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5720060,0,0,4,67,3,0,0,0,0,9,3,36,0,15,913,7,0,1,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
PMC5720728,0,0,4,23,16,0,0,0,0,0,0,10,0,1,214,0,0,1,0,2,4,0,6,1,0,1,0,4,0,0,0,0,2,2,3,0,0,0,0
PMC5720819,0,0,12,7,8,0,0,0,1,0,0,13,0,4,216,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC5721579,0,0,0,4,3,0,0,9,0,0,0,9,4,1,281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5722124,0,0,0,6,0,0,0,1,0,0,0,1,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5722529,0,0,0,21,2,0,0,0,0,2,0,23,2,1,286,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5722860,0,0,10,34,0,0,0,2,6,5,1,26,1,15,269,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5723302,0,0,0,11,0,0,0,0,0,0,0,0,83,5,399,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5723648,0,0,0,3,6,0,0,2,0,0,0,5,0,7,217,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PMC5724232,0,0,0,3,1,0,0,1,0,0,0,6,0,3,262,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PMC5724747,0,0,12,9,1,0,0,0,0,11,0,19,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
PMC5725108,0,0,3,12,6,0,0,0,0,4,0,39,0,2,222,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC5725468,0,0,7,53,2,0,0,0,0,0,0,56,0,25,327,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6
PMC5725615,0,0,7,6,6,0,0,0,0,0,0,0,0,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5726477,0,0,0,5,0,0,0,0,0,16,0,34,0,0,198,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5727174,0,0,0,7,0,0,0,0,0,0,0,16,0,4,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5727307,0,0,1,10,0,0,0,0,0,6,1,56,0,1,117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5727594,0,0,0,6,1,0,0,0,0,20,0,34,0,1,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5729220,0,0,8,67,0,0,0,0,0,0,0,3,1,3,180,0,0,0,0,0,2,0,2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5729436,0,0,3,27,6,0,0,0,0,0,0,5,0,3,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5729914,0,0,1,6,11,0,0,0,2,0,0,14,0,4,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5730374,0,0,12,47,2,0,0,0,0,0,0,22,0,2,278,0,0,0,0,0,0,0,0,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5730873,0,0,2,11,10,0,0,0,0,0,0,5,0,2,233,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5731093,0,0,15,6,6,0,0,0,0,0,0,6,0,5,479,0,0,0,0,0,0,0,0,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,17
PMC5731330,0,0,3,9,0,0,0,0,0,3,0,38,0,0,96,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5731902,0,0,0,12,0,0,0,0,0,1,0,23,0,4,267,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5732203,0,0,0,14,0,0,0,0,0,0,0,12,0,4,224,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
PMC5732401,0,0,5,0,5,0,0,0,0,1,1,12,0,0,275,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5732527,0,0,0,18,9,0,0,0,0,0,0,3,0,2,293,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0
PMC5732722,0,0,13,3,0,0,0,0,0,2,0,16,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5732972,1,0,36,20,8,0,0,18,5,0,0,39,17,1,145,0,0,0,0,1,0,2,0,8,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0
PMC5733339,1,0,50,59,5,0,0,3,2,0,0,38,6,4,195,1,0,0,0,0,0,3,0,6,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0
PMC5733560,0,0,10,4,1,0,0,0,0,0,0,15,0,1,255,0,0,0,0,3,9,0,65,0,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0
PMC5733962,0,0,0,14,1,0,0,0,0,0,0,34,0,1,215,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PMC5734700,0,0,1,3,5,0,0,0,0,0,0,2,0,1,79,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PMC5735069,0,0,0,11,0,0,0,0,0,0,0,4,0,2,261,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0
PMC5735164,0,0,0,37,0,0,0,0,0,0,0,3,0,2,139,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
PMC5735350,0,0,12,1,0,0,0,0,0,0,0,1,0,4,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5736330,2,0,3,6,23,1,0,5,0,0,0,12,1,4,163,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
PMC5736725,0,0,0,0,5,0,0,0,0,0,0,37,0,7,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5738026,0,0,0,2,5,0,0,0,0,0,0,51,0,3,279,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5738350,0,0,2,28,0,0,0,0,0,0,0,17,0,1,251,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5738456,0,0,21,29,0,0,0,0,0,0,0,9,0,4,404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
PMC5739480,0,0,16,5,27,8,0,0,3,1,1,11,0,7,299,0,2,1,0,0,1,0,0,1,0,0,0,0,132,3,2,0,1,1,1,27,5,0,0
PMC5739653,0,0,0,11,0,0,0,0,0,1,0,27,0,38,242,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC5739804,0,0,2,11,0,0,0,0,0,5,0,32,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PMC5740499,0,0,0,0,7,0,0,1,6,2,1,23,0,8,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5740887,0,0,3,15,24,8,0,0,3,1,0,31,1,2,327,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0,0,1,2
PMC5741566,0,0,1,6,4,0,0,0,2,0,0,8,0,2,273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
PMC5742034,0,0,26,45,22,0,0,5,0,3,1,16,3,38,1227,0,0,2,0,0,0,0,0,15,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0
PMC5742142,0,0,3,15,3,0,0,0,0,25,0,34,0,0,287,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5742367,0,0,8,13,0,0,0,0,0,0,0,19,0,3,204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5742737,0,0,0,40,1,0,0,0,0,0,0,6,0,0,203,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
PMC5743123,0,0,0,0,3,0,0,5,2,16,1,46,0,39,194,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5743469,0,0,0,12,1,0,0,0,0,2,0,2,1,2,186,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0
PMC5744124,0,0,6,51,0,0,0,0,0,0,0,3,0,2,234,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5744282,1,0,2,9,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0
PMC5744625,0,0,5,7,5,0,0,0,0,0,0,33,0,1,195,0,0,1,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5744951,0,0,20,44,2,0,0,0,0,0,0,9,0,1,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PMC5745028,0,0,20,25,2,6,1,14,0,0,0,35,0,3,123,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PMC5745460,0,0,0,23,0,0,0,0,0,0,0,1,0,3,206,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
PMC5745630,0,0,1,14,1,0,0,0,0,0,0,7,2,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5746003,0,0,0,8,17,0,0,0,0,0,0,7,0,1,256,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5746119,0,0,3,11,0,0,0,0,0,1,0,20,0,8,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PMC5746543,0,0,1,2,3,0,0,0,8,4,0,30,12,9,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5747127,0,0,6,14,0,0,0,0,0,4,0,4,0,0,137,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC5748223,0,0,6,16,0,0,0,0,0,0,0,74,0,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5748563,0,0,0,23,5,0,0,0,0,2,0,19,0,1,436,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC5748639,0,0,25,0,2,0,0,0,0,0,0,2,0,9,275,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0
PMC5748776,0,0,53,3,0,0,0,0,0,0,0,1,1,7,295,0,12,0,3,0,5,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
PMC5748846,0,0,5,41,5,0,0,0,0,0,0,6,0,3,358,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5749783,0,0,8,28,1,0,0,0,3,0,0,3,0,2,202,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5750236,0,0,0,2,6,1,0,0,0,0,0,19,0,6,241,0,0,0,0,0,0,0,0,1,0,0,0,0,15,2,0,1,0,0,0,0,0,0,0
PMC5750737,2,0,24,17,3,0,0,11,14,0,0,31,23,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0
PMC5751448,0,0,0,4,17,0,0,0,0,0,0,0,0,1,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5751776,0,0,3,5,6,1,0,0,0,0,0,3,0,0,255,0,0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5752035,0,0,5,22,0,0,0,0,0,1,0,3,0,1,171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC5752462,0,0,23,9,0,0,0,0,0,0,0,41,0,2,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC5752545,0,0,3,22,2,0,0,0,0,2,0,82,0,1,219,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
